Data Point,Latitude,Longitude,Altitude,RSRP,RF Channel Power,RSSI,SINR,RSRQ,OSTP,Text,Voice,Video
315,39.68677,-106.94686499999999,2203.3,-88.09336184201723,,,,,,Good,Good,Good
316,39.686840000000004,-106.946845,2203.8,-87.70383373185271,,,,,,Good,Good,Good
317,39.686915,-106.94681170000001,2204.9,-87.21731050684399,,,,,,Good,Good,Good
318,39.68699,-106.9467783,2206.2,-86.72202500946814,,,,,,Good,Good,Good
319,39.68706333,-106.9467817,2207.2,-86.44243317815783,,,,,,Good,Good,Good
320,39.68714333,-106.9467767,2208.2,-86.09147356103082,,,,,,Good,Good,Good
321,39.687205,-106.9467717,2209.9,-85.81701382695132,,,,,,Good,Good,Good
322,39.68726833,-106.9467683,2211.5,-85.54930852066926,,,,,,Good,Good,Good
323,39.68731667,-106.94676170000001,2213.2,-85.32162524065303,,,,,,Good,Good,Good
324,39.68738333,-106.9468033,2213.5,-85.34813277919925,,,,,,Good,Good,Good
325,39.68746333,-106.9467933,2214.8,-84.99672425849174,,,,,,Good,Good,Good
326,39.68751167,-106.9467517,2216.6,-84.5392225358537,,,,,,Good,Good,Good
327,39.68756167,-106.9466783,2216.8,-83.8362698750952,,,,,,Good,Good,Good
328,39.68762667,-106.94665829999998,2217.6,-83.45683902106126,,,,,,Good,Good,Good
329,39.68768,-106.94659329999999,2220.3,-82.7706010361925,,,,,,Good,Good,Good
330,39.68774333,-106.9465533,2223.0,-82.22834789629333,,,,,,Good,Good,Good
331,39.68773667,-106.9465467,2222.6,-82.19865258446049,,,,,,Good,Good,Good
332,39.68777667,-106.94641999999999,2222.7,-80.99824568331323,,,,,,Good,Good,Good
333,39.68778333,-106.94631499999998,2223.9,-80.05643343599061,,,,,,Good,Good,Good
334,39.68781667,-106.9461983,2225.2,-78.84486735529464,,,,,,Good,Good,Good
335,39.68789,-106.94608500000001,2226.1,-77.39674509875428,,,,,,Good,Good,Good
336,39.687940000000005,-106.94596170000001,2225.9,-75.84794296652967,,,,,,Good,Good,Good
337,39.68792333,-106.9458483,2226.5,-74.67696951699816,,,,,,Good,Good,Good
338,39.68795167,-106.945765,2225.9,-73.52867091674989,,,,,,Good,Good,Good
339,39.68795333,-106.9456967,2224.6,-72.68751286346512,,,,,,Good,Good,Good
340,39.68797667,-106.9456467,2223.7,-71.89108488699839,,,,,,Good,Good,Good
341,39.68799833,-106.9456267,2222.8,-71.471421855031,,,,,,Good,Good,Good
342,39.68803,-106.945595,2221.7,-70.80973983521972,,,,,,Good,Good,Good
343,39.68806,-106.94555,2220.6,-69.95099992798009,,,,,,Good,Good,Good
344,39.68808167,-106.9455033,2219.6,-69.09682356943773,,,,,,Good,Good,Good
345,39.68812,-106.94544499999999,2218.8,-67.87860480426252,,,,,,Good,Good,Good
346,39.688155,-106.94538999999999,2218.1,-66.66816497121425,,,,,,Good,Good,Good
347,39.688190000000006,-106.945365,2217.3,-65.91609997460614,,,,,,Good,Good,Good
348,39.68823,-106.94535829999998,2216.3,-65.43638731292134,,,,,,Good,Good,Good
349,39.68827167,-106.9453317,2215.3,-64.56979181636675,,,,,,Good,Good,Good
350,39.68830833,-106.9452683,2214.8,-62.955703641835356,,,,,,Good,Good,Good
351,39.68834333,-106.9452267,2215.0,-61.719160290320076,,,,,,Good,Good,Good
352,39.68838167,-106.9451817,2214.8,-60.295146636658416,,,,,,Good,Good,Good
353,39.68842333,-106.94517330000001,2214.8,-59.71166188736427,,,,,,Good,Good,Good
354,39.68849,-106.9451017,2215.0,-57.18355833389589,,,,,,Good,Good,Good
355,39.68856333,-106.94504669999999,2215.6,-54.94612091747476,,,,,,Good,Good,Good
356,39.68855667,-106.94496170000001,2216.2,-51.87318103055199,,,,,,Good,Good,Good
357,39.688615000000006,-106.94490330000001,2216.9,-49.02844242837318,,,,,,Good,Good,Good
358,39.68866667,-106.9448117,2217.5,-44.186512178182966,,,,,,Good,Good,Good
359,39.68872833,-106.9447033,2218.6,-37.504608762047155,,,,,,Good,Good,Good
360,39.68871,-106.9445733,2218.2,-22.740393199590642,,,,,,Good,Good,Good
361,39.68867167,-106.9444767,2218.2,11.819850555034634,,,,,,Good,Good,Good
362,39.68872,-106.9445483,2218.8,-20.11580910569546,,,,,,Good,Good,Good
363,39.68876167,-106.9446183,2218.2,-31.78252396904162,,,,,,Good,Good,Good
364,39.68876667,-106.9446317,2217.8,-33.23622183074235,,,,,,Good,Good,Good
365,39.68880667,-106.94476,2217.3,-43.42339878999627,,,,,,Good,Good,Good
366,39.68885833,-106.9449183,2216.1,-51.60126881435613,,,,,,Good,Good,Good
367,39.68891333,-106.94505500000001,2215.2,-56.84725442414813,,,,,,Good,Good,Good
368,39.68897333,-106.94518500000001,2214.7,-60.896610361791005,,,,,,Good,Good,Good
369,39.689035,-106.94533500000001,2214.1,-64.66796143655986,,,,,,Good,Good,Good
370,39.68909167,-106.945485,2213.5,-67.80385220627312,,,,,,Good,Good,Good
371,39.68914833,-106.94561829999999,2212.8,-70.27065375985848,,,,,,Good,Good,Good
372,39.68921833,-106.94576,2212.5,-72.65266526078699,,,,,,Good,Good,Good
373,39.68929167,-106.9459017,2212.2,-74.79879783779907,,,,,,Good,Good,Good
374,39.689355,-106.94602330000001,2211.7,-76.47545745354242,,,,,,Good,Good,Good
375,39.689440000000005,-106.946165,2210.9,-78.31783953851063,,,,,,Good,Good,Good
376,39.68951167,-106.9462817,2209.8,-79.7256166754639,,,,,,Good,Good,Good
377,39.68957833,-106.94639,2209.4,-80.95046424012125,,,,,,Good,Good,Good
378,39.68962833,-106.94652669999999,2208.6,-82.26710742787029,,,,,,Good,Good,Good
379,39.68967167,-106.94668999999999,2207.8,-83.67855915511223,,,,,,Good,Good,Good
380,39.68971,-106.94683,2206.8,-84.8199202574724,,,,,,Good,Good,Good
381,39.68974333,-106.94698329999999,2205.5,-85.97562062494607,,,,,,Good,Good,Good
382,39.68978,-106.947125,2204.6,-87.005585636786,,,,,,Good,Good,Good
383,39.68984167,-106.94726000000001,2204.2,-88.00963032062486,,,,,,Good,Good,Good
384,39.68992667,-106.9473483,2203.3,-88.75390198629252,,,,,,Good,Good,Good
385,39.69001167,-106.94743999999999,2202.8,-89.49384148176146,,,,,,Good,Good,Good
386,39.69011,-106.9475267,2202.0,-90.21726520948826,,,,,,Good,Good,Good
387,39.69020333,-106.9476217,2200.7,-90.94967582822989,,,,,,Good,Good,Good
388,39.69030833,-106.947725,2199.8,-91.7285902582562,,,,,,Good,Good,Good
389,39.690395,-106.94782169999999,2198.9,-92.40561413881596,,,,,,Good,Good,Good
390,39.69047833,-106.94794329999999,2198.5,-93.16644440430665,,,,,,Good,Good,Good
391,39.69056167,-106.948075,2197.4,-93.94358418706315,,,,,,Good,Good,Good
392,39.69063167,-106.94819170000001,2196.9,-94.59939692362384,,,,,,Good,Good,Good
393,39.6907,-106.9483017,2197.1,-95.20362158734439,,,,,,Good,Good,Good
394,39.69078,-106.9484367,2197.1,-95.91303188601799,,,,,,Good,Good,Good
395,39.69082667,-106.94857169999999,2196.8,-96.5305392709576,,,,,,Good,Good,Good
396,39.69083333,-106.9487117,2196.2,-97.07126601430218,,,,,,Good,Good,Good
397,39.69077833,-106.9488483,2195.3,-97.47641120442631,,,,,,Good,Good,Good
398,39.69071667,-106.9489333,2193.5,-97.68238301167646,,,,,,Good,Good,Good
399,39.69063667,-106.94901170000001,2192.9,-97.83904294851037,,,,,,Good,Good,Good
400,39.69059333,-106.94911670000002,2192.7,-98.1574438972732,,,,,,Good,Good,Good
401,39.69056,-106.949225,2192.2,-98.5024170061962,,,,,,Good,Good,Good
402,39.69053167,-106.9492983,2192.0,-98.72665580598432,,,,,,Good,Good,Good
403,39.69048167,-106.9493767,2191.5,-98.93960621685348,,,,,,Good,Good,Good
404,39.690445000000004,-106.94949,2191.0,-99.2950026578747,,,,,,Good,Good,Good
405,39.69042333,-106.9495767,2190.5,-99.57299863984476,,,,,,Good,Good,Good
406,39.69039333,-106.94966000000001,2190.9,-99.82732082766407,,,,,,Good,Good,Good
407,39.69038833,-106.94971670000001,2190.4,-100.0172434995038,,,,,,Good,Good,Maybe
408,39.69035167,-106.9497967,2191.0,-100.25027441923645,,,,,,Good,Good,Maybe
409,39.69032333,-106.94987169999999,2191.0,-100.47462725978765,,,,,,Good,Good,Maybe
410,39.6903,-106.94996499999999,2190.6,-100.76426461890871,,,,,,Good,Good,Maybe
411,39.69028833,-106.95004499999999,2190.2,-101.01855014831915,,,,,,Good,Good,Maybe
412,39.69027167,-106.95015169999999,2189.6,-101.3527602512106,,,,,,Good,Good,Maybe
413,39.69023167,-106.9502283,2189.3,-101.56494159392818,,,,,,Good,Good,Maybe
414,39.69019833,-106.950275,2189.3,-101.68645359377524,,,,,,Good,Good,Maybe
415,39.69019333,-106.95026670000001,2189.3,-101.65542763921849,,,,,,Good,Good,Maybe
416,39.69023167,-106.9502233,2189.2,-101.54877772562833,,,,,,Good,Good,Maybe
417,39.69025667,-106.9501317,2189.7,-101.27354765855097,,,,,,Good,Good,Maybe
418,39.69027,-106.95005330000001,2189.8,-101.02829639217336,,,,,,Good,Good,Maybe
419,39.69028,-106.949975,2191.2,-100.77775695541897,,,,,,Good,Good,Maybe
420,39.69029667,-106.94989170000001,2191.9,-100.51459253277471,,,,,,Good,Good,Maybe
421,39.69032167,-106.9498217,2191.4,-100.30318520349181,,,,,,Good,Good,Maybe
422,39.69034667,-106.949735,2192.1,-100.03337405777108,,,,,,Good,Good,Maybe
423,39.69036833,-106.9496683,2192.7,-99.82721881389054,,,,,,Good,Good,Good
424,39.6904,-106.9495767,2193.3,-99.5448153804735,,,,,,Good,Good,Good
425,39.690425,-106.9494767,2193.8,-99.22265523659514,,,,,,Good,Good,Good
426,39.69046833,-106.9493983,2194.8,-98.99916512603818,,,,,,Good,Good,Good
427,39.69051167,-106.9492933,2195.6,-98.6806684670751,,,,,,Good,Good,Good
428,39.69054333,-106.9491733,2196.8,-98.28965228317043,,,,,,Good,Good,Good
429,39.69056667,-106.94905829999999,2197.6,-97.90083864027893,,,,,,Good,Good,Good
430,39.69064333,-106.9489933,2198.7,-97.78175025898493,,,,,,Good,Good,Good
431,39.690725,-106.94891170000001,2202.1,-97.61687633794165,,,,,,Good,Good,Good
432,39.69076667,-106.948815,2203.3,-97.33181002425715,,,,,,Good,Good,Good
433,39.690870000000004,-106.9487483,2203.7,-97.27725315202613,,,,,,Good,Good,Good
434,39.690975,-106.9488067,2202.9,-97.6908874557812,,,,,,Good,Good,Good
435,39.69105833,-106.9488883,2202.1,-98.13899933454964,,,,,,Good,Good,Good
436,39.69115667,-106.94899,2200.0,-98.67467404419843,,,,,,Good,Good,Good
437,39.69125,-106.94911670000002,2198.6,-99.27019426078229,,,,,,Good,Good,Good
438,39.69132833,-106.949265,2198.2,-99.89066829158406,,,,,,Good,Good,Good
439,39.69140167,-106.9494017,2199.4,-100.44801726178123,,,,,,Good,Good,Maybe
440,39.691465,-106.94953999999998,2199.9,-100.97829169241896,,,,,,Good,Good,Maybe
441,39.691520000000004,-106.94968,2199.7,-101.48641831063622,,,,,,Good,Good,Maybe
442,39.69158667,-106.94981329999999,2198.2,-101.98129310555562,,,,,,Good,Good,Maybe
443,39.69164833,-106.9499483,2196.8,-102.46129877252449,,,,,,Good,Good,Maybe
444,39.69170333,-106.9500767,2196.3,-102.90197677470752,,,,,,Good,Good,Maybe
445,39.69175,-106.95021670000001,2197.0,-103.35237279514911,,,,,,Good,Good,Maybe
446,39.691784999999996,-106.9503533,2198.3,-103.76766314878157,,,,,,Good,Good,Maybe
447,39.691829999999996,-106.9505067,2199.4,-104.23233938590083,,,,,,Good,Good,Maybe
448,39.69187333,-106.950635,2199.5,-104.62077104757341,,,,,,Good,Good,Maybe
449,39.69191667,-106.95075829999999,2199.1,-104.98946905238148,,,,,,Good,Good,Maybe
450,39.69196667,-106.95090829999998,2198.5,-105.42575981284571,,,,,,Maybe,Maybe,Maybe
451,39.692015000000005,-106.9510517,2198.5,-105.83499847291978,,,,,,Maybe,Maybe,Maybe
452,39.69204333,-106.9512033,2198.5,-106.23167205583219,,,,,,Maybe,Maybe,Maybe
453,39.69207333,-106.9513483,2198.3,-106.60781910887232,,,,,,Maybe,Maybe,Maybe
454,39.6921,-106.95150670000001,2197.3,-107.00447781217261,,,,,,Maybe,Maybe,Maybe
455,39.69212333,-106.9516683,2196.6,-107.39767115313035,,,,,,Maybe,Maybe,Maybe
456,39.69215167,-106.95184669999999,2196.4,-107.82652534147162,,,,,,Maybe,Maybe,Maybe
457,39.692184999999995,-106.95199170000001,2196.5,-108.17953916230272,,,,,,Maybe,Maybe,Maybe
458,39.69222167,-106.95213500000001,2196.3,-108.52640299883718,,,,,,Maybe,Maybe,Maybe
459,39.69225667,-106.95231329999999,2196.2,-108.93973654690622,,,,,,Maybe,Maybe,Maybe
460,39.69229333,-106.952455,2196.4,-109.27094713495936,,,,,,Maybe,Maybe,Maybe
461,39.69234167,-106.95259329999999,2196.0,-109.60080545046618,,,,,,Maybe,Maybe,Maybe
462,39.69238333,-106.95276499999999,2195.7,-109.98636136977402,,,,,,Maybe,Maybe,Maybe
463,39.69243667,-106.9529067,2195.7,-110.31600602848779,,,,,,No,No,No
464,39.69250833,-106.95303329999999,2195.0,-110.62697584467752,,,,,,No,No,No
465,39.692585,-106.95316329999999,2193.7,-110.94405219229405,,,,,,No,No,No
466,39.69267167,-106.95328500000001,2192.3,-111.24920005741453,,,,,,No,No,No
467,39.692755,-106.95338829999999,2190.8,-111.51305475414514,,,,,,No,No,No
468,39.69285667,-106.9535067,2189.4,-111.81673864921025,,,,,,No,No,No
469,39.692955,-106.95358,2188.6,-112.03258360216785,,,,,,No,No,No
470,39.69303833,-106.95360670000001,2189.2,-112.15126148294426,,,,,,No,No,No
471,39.69313167,-106.95363329999999,2190.1,-112.27846562747625,,,,,,No,No,No
472,39.69322167,-106.9536483,2190.9,-112.38270916668199,,,,,,No,No,No
473,39.69330667,-106.9536367,2192.0,-112.43695041069239,,,,,,No,No,No
474,39.69338667,-106.95362,2192.8,-112.47903059893873,,,,,,No,No,No
475,39.69348833,-106.95360670000001,2193.8,-112.54760679519947,,,,,,No,No,No
476,39.69356833,-106.9535733,2194.3,-112.5636328175968,,,,,,No,No,No
477,39.69363667,-106.9534983,2195.9,-112.49962102106531,,,,,,No,No,No
478,39.693709999999996,-106.95342,2197.3,-112.43633213822793,,,,,,No,No,No
479,39.69375333,-106.95338500000001,2197.6,-112.41882377530479,,,,,,No,No,No
480,39.693785,-106.9533517,2197.8,-112.39335254043723,,,,,,No,No,No
481,39.69384833,-106.95328329999998,2198.4,-112.34038423721539,,,,,,No,No,No
482,39.69392333,-106.95323,2198.9,-112.32592837510649,,,,,,No,No,No
483,39.69395,-106.9531367,2200.6,-112.19650901547311,,,,,,No,No,No
484,39.69394333,-106.9530767,2203.0,-112.08862316647469,,,,,,No,No,No
485,39.69394667,-106.95298500000001,2204.1,-111.93711445892178,,,,,,No,No,No
486,39.69394333,-106.9529,2204.0,-111.78923214875306,,,,,,No,No,No
487,39.69395833,-106.9527867,2205.1,-111.61217699445237,,,,,,No,No,No
488,39.69399167,-106.9527,2205.3,-111.50063154209785,,,,,,No,No,No
489,39.694045,-106.95263999999999,2206.4,-111.45779845112267,,,,,,No,No,No
490,39.69407167,-106.9525433,2206.9,-111.32308895748115,,,,,,No,No,No
491,39.69406667,-106.952475,2207.1,-111.20045451611713,,,,,,No,No,No
492,39.69403167,-106.9524533,2207.0,-111.12252681757911,,,,,,No,No,No
493,39.69404667,-106.9523983,2207.3,-111.04523927539071,,,,,,No,No,No
494,39.69402167,-106.952335,2208.4,-110.90627693506295,,,,,,No,No,No
495,39.69403,-106.9522783,2209.1,-110.81776797590533,,,,,,No,No,No
496,39.69403167,-106.9522017,2210.1,-110.68647920518156,,,,,,No,No,No
497,39.69399,-106.95214170000001,2210.3,-110.53072469523855,,,,,,No,No,No
498,39.69395833,-106.95208999999998,2211.9,-110.4007524377487,,,,,,No,No,No
499,39.69392333,-106.95203000000001,2213.1,-110.25103008334584,,,,,,No,No,No
500,39.6939,-106.9519717,2214.4,-110.11785120608496,,,,,,No,No,No
501,39.69389667,-106.95189170000002,2216.1,-109.97014678056006,,,,,,Maybe,Maybe,Maybe
502,39.69389,-106.95183670000002,2216.3,-109.86260873386203,,,,,,Maybe,Maybe,Maybe
503,39.69388333,-106.95181000000001,2215.7,-109.80583329259463,,,,,,Maybe,Maybe,Maybe
504,39.69388333,-106.95179669999999,2215.4,-109.7817923848713,,,,,,Maybe,Maybe,Maybe
505,39.693875,-106.951755,2216.2,-109.69548533737259,,,,,,Maybe,Maybe,Maybe
506,39.69388833,-106.95168170000001,2217.6,-109.57992927628449,,,,,,Maybe,Maybe,Maybe
507,39.69387667,-106.9516033,2220.0,-109.42171619576146,,,,,,Maybe,Maybe,Maybe
508,39.69387333,-106.9515033,2221.1,-109.2342938056291,,,,,,Maybe,Maybe,Maybe
509,39.693835,-106.95139170000002,2222.9,-108.97600001838403,,,,,,Maybe,Maybe,Maybe
510,39.69380167,-106.9512783,2222.8,-108.71838753682265,,,,,,Maybe,Maybe,Maybe
511,39.69377167,-106.95117330000001,2222.3,-108.47853609178247,,,,,,Maybe,Maybe,Maybe
512,39.69372333,-106.951075,2221.9,-108.22210310462779,,,,,,Maybe,Maybe,Maybe
513,39.69373667,-106.95098999999999,2223.3,-108.07975822711572,,,,,,Maybe,Maybe,Maybe
514,39.69374167,-106.9509233,2223.3,-107.95991113214455,,,,,,Maybe,Maybe,Maybe
515,39.69370333,-106.95083329999999,2223.9,-107.72890167980492,,,,,,Maybe,Maybe,Maybe
516,39.69364667,-106.9507533,2223.8,-107.48641723466429,,,,,,Maybe,Maybe,Maybe
517,39.693595,-106.950675,2223.0,-107.25216391044222,,,,,,Maybe,Maybe,Maybe
518,39.693529999999996,-106.9506233,2222.2,-107.04705117518866,,,,,,Maybe,Maybe,Maybe
519,39.69345,-106.95055829999998,2222.5,-106.78906747435232,,,,,,Maybe,Maybe,Maybe
520,39.69336667,-106.9505117,2222.6,-106.56038532308821,,,,,,Maybe,Maybe,Maybe
521,39.69330333,-106.95043829999999,2221.3,-106.3059905657527,,,,,,Maybe,Maybe,Maybe
522,39.69323667,-106.9503733,2221.4,-106.06061872163005,,,,,,Maybe,Maybe,Maybe
523,39.69317167,-106.9502817,2221.3,-105.75800157931612,,,,,,Maybe,Maybe,Maybe
524,39.69307833,-106.9502017,2221.6,-105.42807336734117,,,,,,Maybe,Maybe,Maybe
525,39.69305167,-106.95009329999999,2222.6,-105.14448136020775,,,,,,Maybe,Maybe,Maybe
526,39.69304167,-106.94998170000001,2223.4,-104.87999156245594,,,,,,Good,Good,Maybe
527,39.69299167,-106.9499067,2223.2,-104.62335385678222,,,,,,Good,Good,Maybe
528,39.6929,-106.949895,2222.0,-104.43247177398831,,,,,,Good,Good,Maybe
529,39.69282667,-106.94996670000002,2220.1,-104.46716371061665,,,,,,Good,Good,Maybe
530,39.69270667,-106.94998999999999,2219.4,-104.31240610524225,,,,,,Good,Good,Maybe
531,39.69259667,-106.9499617,2217.9,-104.0549554801807,,,,,,Good,Good,Maybe
532,39.69249667,-106.9499733,2216.5,-103.91130996480395,,,,,,Good,Good,Maybe
533,39.69241333,-106.95003329999999,2214.6,-103.91788232621205,,,,,,Good,Good,Maybe
534,39.69232167,-106.95007,2213.0,-103.85739000849591,,,,,,Good,Good,Maybe
535,39.69225,-106.9501017,2210.4,-103.82045777226924,,,,,,Good,Good,Maybe
536,39.69218833,-106.95009669999999,2209.5,-103.70862660394269,,,,,,Good,Good,Maybe
537,39.692125,-106.95009830000001,2207.9,-103.61163438009038,,,,,,Good,Good,Maybe
538,39.69207333,-106.95005829999998,2205.6,-103.42580606622606,,,,,,Good,Good,Maybe
539,39.692045,-106.9499967,2202.8,-103.21918237755582,,,,,,Good,Good,Maybe
540,39.69206833,-106.94988500000001,2203.2,-102.96308968279509,,,,,,Good,Good,Maybe
541,39.69202833,-106.94981670000001,2203.4,-102.7143483810294,,,,,,Good,Good,Maybe
542,39.69199167,-106.9498017,2204.4,-102.61213238325895,,,,,,Good,Good,Maybe
543,39.691945000000004,-106.94981329999999,2205.4,-102.56502913746763,,,,,,Good,Good,Maybe
544,39.69189667,-106.9497717,2206.3,-102.3704360757536,,,,,,Good,Good,Maybe
545,39.691835,-106.9497233,2205.6,-102.13268476100733,,,,,,Good,Good,Maybe
546,39.69178,-106.94964669999999,2204.9,-101.82408119393847,,,,,,Good,Good,Maybe
547,39.69174833,-106.94952669999999,2204.9,-101.42660405973861,,,,,,Good,Good,Maybe
548,39.691685,-106.94944170000001,2204.6,-101.06719835382175,,,,,,Good,Good,Maybe
549,39.691590000000005,-106.94941670000001,2203.5,-100.82371197666825,,,,,,Good,Good,Maybe
550,39.69149333,-106.9493883,2202.8,-100.56682114479827,,,,,,Good,Good,Maybe
551,39.69141833,-106.9493283,2201.4,-100.24947589113135,,,,,,Good,Good,Maybe
552,39.69134167,-106.94928829999999,2198.6,-99.9882554242032,,,,,,Good,Good,Good
553,39.69126833,-106.9491717,2198.5,-99.4831396978139,,,,,,Good,Good,Good
554,39.69118167,-106.9490433,2199.6,-98.90083655039496,,,,,,Good,Good,Good
555,39.69110167,-106.94893,2200.0,-98.3659660966795,,,,,,Good,Good,Good
556,39.691015,-106.948815,2200.5,-97.79764380728591,,,,,,Good,Good,Good
557,39.69092667,-106.94868670000001,2201.2,-97.16096036206385,,,,,,Good,Good,Good
558,39.69084667,-106.9485483,2201.8,-96.48218722765242,,,,,,Good,Good,Good
559,39.69077333,-106.9484433,2201.8,-95.92488715282126,,,,,,Good,Good,Good
560,39.69075833,-106.9483067,2202.3,-95.35141138671615,,,,,,Good,Good,Good
561,39.69078667,-106.94819170000001,2203.5,-94.95251826148542,,,,,,Good,Good,Good
562,39.6908,-106.9480883,2205.5,-94.56369717217055,,,,,,Good,Good,Good
563,39.69080833,-106.947975,2206.3,-94.11826403680566,,,,,,Good,Good,Good
564,39.69081667,-106.9478617,2208.0,-93.66806407820073,,,,,,Good,Good,Good
565,39.69077333,-106.94777169999999,2207.4,-93.16870692452108,,,,,,Good,Good,Good
566,39.69069667,-106.9477233,2208.6,-92.74617566547985,,,,,,Good,Good,Good
567,39.69064833,-106.9476783,2209.9,-92.41112141847248,,,,,,Good,Good,Good
568,39.69062333,-106.9475867,2211.6,-91.92399627445357,,,,,,Good,Good,Good
569,39.69062667,-106.9475233,2213.8,-91.64206035215803,,,,,,Good,Good,Good
570,39.69060167,-106.94748500000001,2215.1,-91.38873090689354,,,,,,Good,Good,Good
571,39.690575,-106.94742169999999,2216.8,-91.00828127399683,,,,,,Good,Good,Good
572,39.690545,-106.9473433,2219.4,-90.53687285323109,,,,,,Good,Good,Good
573,39.69049333,-106.947275,2221.2,-90.03349988066341,,,,,,Good,Good,Good
574,39.690475,-106.94716329999999,2223.3,-89.40899945898566,,,,,,Good,Good,Good
575,39.69046667,-106.94707,2224.0,-88.90057688485749,,,,,,Good,Good,Good
576,39.69043167,-106.9469633,2225.5,-88.21130545425041,,,,,,Good,Good,Good
577,39.69041667,-106.946905,2226.6,-87.84154999668989,,,,,,Good,Good,Good
578,39.69041667,-106.9468467,2227.7,-87.52638809037146,,,,,,Good,Good,Good
579,39.690490000000004,-106.94680670000001,2227.6,-87.612883028356,,,,,,Good,Good,Good
580,39.690525,-106.94670670000001,2228.4,-87.23561472626747,,,,,,Good,Good,Good
581,39.69054167,-106.9465983,2229.0,-86.74152112817043,,,,,,Good,Good,Good
582,39.69057,-106.94651329999999,2229.8,-86.43253038208623,,,,,,Good,Good,Good
583,39.69060667,-106.9464267,2230.2,-86.16927595842373,,,,,,Good,Good,Good
584,39.69065167,-106.9463217,2231.3,-85.87545316587375,,,,,,Good,Good,Good
585,39.690625,-106.94625330000001,2231.7,-85.38622346680347,,,,,,Good,Good,Good
586,39.69063333,-106.946145,2232.7,-84.891623926678,,,,,,Good,Good,Good
587,39.69062833,-106.94601829999999,2233.9,-84.23484573117638,,,,,,Good,Good,Good
588,39.69056667,-106.9459517,2233.0,-83.50798420769631,,,,,,Good,Good,Good
589,39.690490000000004,-106.94590500000001,2230.3,-82.75665532320797,,,,,,Good,Good,Good
590,39.69042333,-106.94583999999999,2227.9,-81.94645772705424,,,,,,Good,Good,Good
591,39.69037833,-106.945765,2226.8,-81.20723562713206,,,,,,Good,Good,Good
592,39.69032667,-106.9456967,2226.1,-80.43058450373039,,,,,,Good,Good,Good
593,39.69027167,-106.9456933,2225.5,-79.98008013539466,,,,,,Good,Good,Good
594,39.69018667,-106.94566329999999,2224.4,-79.11603545671275,,,,,,Good,Good,Good
595,39.690104999999996,-106.94561170000001,2224.9,-78.10085722517806,,,,,,Good,Good,Good
596,39.69003,-106.94557830000001,2223.5,-77.22028901064466,,,,,,Good,Good,Good
597,39.68999333,-106.94556670000001,2222.0,-76.8107366293086,,,,,,Good,Good,Good
598,39.68993667,-106.9454717,2224.0,-75.57775647398947,,,,,,Good,Good,Good
599,39.68987333,-106.9454733,2223.7,-74.97231055000867,,,,,,Good,Good,Good
600,39.68978833,-106.94543829999999,2223.1,-73.82933748970947,,,,,,Good,Good,Good
601,39.68975833,-106.94533670000001,2223.1,-72.62120679147546,,,,,,Good,Good,Good
602,39.68968667,-106.945305,2222.7,-71.51012205375932,,,,,,Good,Good,Good
603,39.68963,-106.94525,2222.5,-70.28985835395474,,,,,,Good,Good,Good
604,39.68957333,-106.9452467,2222.0,-69.53964744931096,,,,,,Good,Good,Good
605,39.68949,-106.945245,2221.6,-68.45129717135666,,,,,,Good,Good,Good
606,39.68938833,-106.9452233,2221.0,-66.84070332801556,,,,,,Good,Good,Good
607,39.68933667,-106.9452017,2220.9,-65.83876077745265,,,,,,Good,Good,Good
608,39.68926833,-106.94516329999999,2220.8,-64.29052938905201,,,,,,Good,Good,Good
609,39.68917667,-106.9452033,2220.6,-63.71518688818992,,,,,,Good,Good,Good
610,39.68908833,-106.9452733,2220.6,-63.98465402823405,,,,,,Good,Good,Good
611,39.689015000000005,-106.94518670000001,2220.3,-61.392047281467,,,,,,Good,Good,Good
612,39.68894333,-106.94505330000001,2220.7,-57.20071706063442,,,,,,Good,Good,Good
613,39.68888667,-106.9448983,2221.2,-51.39718457821016,,,,,,Good,Good,Good
614,39.688829999999996,-106.9447433,2222.0,-43.28075116598427,,,,,,Good,Good,Good
615,39.68876167,-106.9445983,2222.3,-30.00699310143301,,,,,,Good,Good,Good
616,39.68871167,-106.9445117,2222.1,-13.074670334616599,,,,,,Good,Good,Good
617,39.6887,-106.94448829999999,2221.4,-6.278903186016748,,,,,,Good,Good,Good
618,39.68874833,-106.9444667,2221.0,-19.215742697929272,,,,,,Good,Good,Good
619,39.68881833,-106.9444283,2221.6,-30.73896078010904,,,,,,Good,Good,Good
620,39.68890167,-106.9443683,2222.7,-39.75637162301183,,,,,,Good,Good,Good
621,39.68898833,-106.9443467,2223.1,-45.40174678531463,,,,,,Good,Good,Good
622,39.689075,-106.944355,2223.2,-49.410049065265184,,,,,,Good,Good,Good
623,39.68916,-106.94431999999999,2223.5,-53.18575569883575,,,,,,Good,Good,Good
624,39.68922333,-106.944225,2224.5,-56.38976151006267,,,,,,Good,Good,Good
625,39.68928333,-106.94416170000001,2225.0,-58.83448957637941,,,,,,Good,Good,Good
626,39.68937333,-106.94413329999999,2224.8,-61.3242398188618,,,,,,Good,Good,Good
627,39.68943667,-106.9441133,2225.3,-62.91047936181212,,,,,,Good,Good,Good
628,39.689525,-106.94409830000001,2225.9,-64.82592057110341,,,,,,Good,Good,Good
629,39.689609999999995,-106.9440717,2226.5,-66.60873726031681,,,,,,Good,Good,Good
